0	298.2749006004274
0.0499999999999919	307.9168002690205
0.0999999999999838	312.3065053946431
0.1499999999999872	314.9207359632876
0.19999999999999676	316.84684756869134
0.25	318.71279687231527
0.2999999999999744	320.3265535040471
0.34999999999999815	321.86790316355655
0.3999999999999935	323.2131399677075
0.4499999999999976	324.55837677185826
0.5	325.90361357600926
0.5499999999999959	327.1328448782611
0.5999999999999949	328.20431542772803
0.6499999999999952	329.2757859771956
0.6999999999999963	330.34725652666316
0.74999999999999867	331.41872707613095
0.7999999999999987	332.4901976255982
0.8499999999999996	333.5616681750659
0.8999999999999952	334.6331387245332
0.94999999999999875	332.333739190515
1	328.79964993583746
1.0499999999999938	325.2655606811597
1.0999999999999919	321.73147142648276
1.1499999999999987	320.37778432213133
1.19999999999999897	319.33978918582426
1.24999999999999767	318.30179404951593
1.2999999999999905	317.58788734983153
1.3499999999999982	317.01521518057086
1.3999999999999926	316.4425430113102
1.4499999999999922	315.9755785046652
1.4999999999999734	315.606411597575
1.5499999999999858	315.2372446904848
1.599999999999974	314.8680777833946
1.6499999999999704	314.4989108763044
1.699999999999992	314.1297439692142
1.7499999999999807	313.7737657527883
1.7999999999999905	313.4843786337348
1.8499999999999768	313.19499151468153
1.899999999999975	312.90560439562827
1.9499999999999846	316.3972320856613
2	321.1305159712545
